Point de vente;Code UIC;Date;TA > 30;TA > 60;Arrivés
Gare de Strasbourg;87212027.0;2019-11-14;13.0;0.0;1154.0
Gare de Strasbourg;87212027.0;2019-11-16;15.0;0.0;1098.0
Gare de Strasbourg;87212027.0;2019-11-19;7.0;0.0;943.0
Gare de Strasbourg;87212027.0;2019-11-23;3.0;0.0;1216.0
Gare de Strasbourg;87212027.0;2019-11-26;0.0;0.0;1.0
Gare de Strasbourg;87212027.0;2019-12-25;4.0;0.0;745.0
Gare de Strasbourg;87212027.0;2019-12-29;123.0;1.0;832.0
Gare de Strasbourg;87212027.0;2019-12-30;176.0;2.0;1163.0
Gare de Strasbourg;87212027.0;2020-01-12;2.0;0.0;625.0
Gare de Strasbourg;87212027.0;2020-01-18;7.0;0.0;894.0
Gare de Strasbourg;87212027.0;2020-01-21;13.0;0.0;945.0
Gare de Strasbourg;87212027.0;2020-01-25;73.0;0.0;939.0
Gare de Strasbourg;87212027.0;2020-01-28;15.0;0.0;853.0
Gare de Strasbourg;87212027.0;2020-02-10;157.0;5.0;1396.0
Gare de Strasbourg;87212027.0;2020-02-23;0.0;0.0;713.0
Gare de Strasbourg;87212027.0;2020-03-06;4.0;0.0;1252.0
Gare de Strasbourg;87212027.0;2020-03-09;10.0;0.0;1084.0
Gare de Strasbourg;87212027.0;2020-03-10;23.0;0.0;970.0
Gare de Strasbourg;87212027.0;2020-03-13;19.0;0.0;1243.0
Gare de Strasbourg;87212027.0;2020-03-15;0.0;0.0;465.0
Gare de Strasbourg;87212027.0;2020-06-02;5.0;0.0;397.0
Gare de Strasbourg;87212027.0;2020-06-03;0.0;0.0;351.0
Gare de Strasbourg;87212027.0;2020-06-05;10.0;0.0;426.0
Gare de Strasbourg;87212027.0;2020-06-13;14.0;0.0;341.0
Gare de Strasbourg;87212027.0;2020-06-14;0.0;0.0;191.0
Gare de Strasbourg;87212027.0;2020-06-16;0.0;0.0;686.0
Gare de Strasbourg;87212027.0;2020-06-21;0.0;0.0;433.0
Gare de Strasbourg;87212027.0;2020-06-30;9.0;0.0;695.0
Gare de Strasbourg;87212027.0;2020-07-04;3.0;0.0;717.0
Gare de Strasbourg;87212027.0;2020-07-05;0.0;0.0;494.0
Gare de Strasbourg;87212027.0;2020-07-06;51.0;0.0;722.0
Gare de Strasbourg;87212027.0;2020-07-10;0.0;0.0;831.0
Gare de Strasbourg;87212027.0;2020-07-11;3.0;0.0;756.0
Gare de Strasbourg;87212027.0;2020-07-14;0.0;0.0;454.0
Gare de Strasbourg;87212027.0;2020-07-19;0.0;0.0;498.0
Gare de Strasbourg;87212027.0;2020-07-20;0.0;0.0;795.0
Gare de Strasbourg;87212027.0;2020-07-27;0.0;0.0;764.0
Gare de Strasbourg;87212027.0;2020-07-29;4.0;0.0;645.0
Gare de Strasbourg;87212027.0;2020-08-01;2.0;0.0;664.0
Gare de Strasbourg;87212027.0;2020-08-03;23.0;0.0;659.0
Gare de Strasbourg;87212027.0;2020-08-08;27.0;0.0;631.0
Gare de Strasbourg;87212027.0;2020-08-12;3.0;0.0;597.0
Gare de Strasbourg;87212027.0;2020-08-16;0.0;0.0;364.0
Gare de Strasbourg;87212027.0;2020-08-18;24.0;0.0;676.0
Gare de Strasbourg;87212027.0;2020-08-19;0.0;0.0;698.0
Gare de Strasbourg;87212027.0;2020-08-21;3.0;0.0;696.0
Gare de Strasbourg;87212027.0;2020-08-30;0.0;0.0;557.0
Gare de Strasbourg;87212027.0;2020-09-02;15.0;0.0;784.0
Gare de Strasbourg;87212027.0;2020-09-03;30.0;0.0;781.0
Gare de Strasbourg;87212027.0;2020-09-12;0.0;0.0;830.0
Gare de Strasbourg;87212027.0;2020-09-19;7.0;0.0;731.0
Gare de Strasbourg;87212027.0;2020-09-22;9.0;0.0;684.0
Gare de Strasbourg;87212027.0;2020-09-30;38.0;0.0;814.0
Gare de Strasbourg;87212027.0;2020-10-02;3.0;0.0;856.0
Gare de Strasbourg;87212027.0;2020-10-07;11.0;0.0;632.0
Gare de Strasbourg;87212027.0;2020-10-14;0.0;0.0;632.0
Gare de Strasbourg;87212027.0;2020-10-18;0.0;0.0;497.0
Gare de Strasbourg;87212027.0;2020-10-24;0.0;0.0;818.0
Gare de Strasbourg;87212027.0;2020-10-31;0.0;0.0;394.0
Gare de Strasbourg;87212027.0;2020-11-15;0.0;0.0;163.0
Gare de Strasbourg;87212027.0;2020-11-23;3.0;0.0;272.0
Gare de Strasbourg;87212027.0;2020-12-03;0.0;0.0;297.0
Gare de Strasbourg;87212027.0;2020-12-06;1.0;0.0;177.0
Gare de Strasbourg;87212027.0;2020-12-08;0.0;0.0;367.0
Gare de Strasbourg;87212027.0;2020-12-13;0.0;0.0;222.0
Gare de Strasbourg;87212027.0;2020-12-18;0.0;0.0;554.0
Gare de Strasbourg;87212027.0;2020-12-19;0.0;0.0;377.0
Gare de Strasbourg;87212027.0;2020-12-21;0.0;0.0;458.0
Gare de Strasbourg;87212027.0;2020-12-24;0.0;0.0;390.0
Gare de Strasbourg;87212027.0;2020-12-26;2.0;0.0;268.0
Gare de Strasbourg;87212027.0;2020-12-27;0.0;0.0;276.0
Gare de Strasbourg;87212027.0;2020-12-28;0.0;0.0;429.0
Gare de Strasbourg;87212027.0;2021-01-18;0.0;0.0;359.0
Gare de Strasbourg;87212027.0;2021-01-23;0.0;0.0;352.0
Gare de Strasbourg;87212027.0;2021-02-11;0.0;0.0;332.0
Gare de Strasbourg;87212027.0;2021-02-20;0.0;0.0;335.0
Gare de Strasbourg;87212027.0;2021-03-02;0.0;0.0;331.0
Gare de Strasbourg;87212027.0;2021-03-12;0.0;0.0;346.0
Gare de Strasbourg;87212027.0;2021-03-15;0.0;0.0;333.0
Gare de Strasbourg;87212027.0;2021-03-19;0.0;0.0;333.0
Gare de Strasbourg;87212027.0;2021-03-22;0.0;0.0;283.0
Gare de Strasbourg;87212027.0;2021-03-27;1.0;0.0;251.0
Gare de Strasbourg;87212027.0;2021-03-31;0.0;0.0;352.0
Gare de Strasbourg;87212027.0;2021-04-07;0.0;0.0;298.0
Gare de Strasbourg;87212027.0;2021-04-12;0.0;0.0;243.0
Gare de Strasbourg;87212027.0;2021-05-01;0.0;0.0;171.0
Gare Paris Est Alsace;261339003.0;2019-01-03;43.0;0.0;435.0
Gare Paris Est Alsace;261339003.0;2019-01-05;0.0;0.0;186.0
Gare Paris Est Alsace;261339003.0;2019-01-10;0.0;0.0;188.0
Gare Paris Est Alsace;261339003.0;2019-01-11;0.0;0.0;240.0
Gare Paris Est Alsace;261339003.0;2019-01-15;40.0;3.0;463.0
Gare Paris Est Alsace;261339003.0;2019-01-17;0.0;0.0;396.0
Gare Paris Est Alsace;261339003.0;2019-01-18;0.0;0.0;366.0
Gare Paris Est Alsace;261339003.0;2019-01-28;69.0;37.0;372.0
Gare Paris Est Alsace;261339003.0;2019-01-31;72.0;29.0;272.0
Gare Paris Est Alsace;261339003.0;2019-02-01;37.0;1.0;355.0
Gare Paris Est Alsace;261339003.0;2019-02-12;72.0;5.0;981.0
Gare Paris Est Alsace;261339003.0;2019-02-22;117.0;16.0;478.0
Gare Paris Est Alsace;261339003.0;2019-03-02;29.0;10.0;471.0
Gare Paris Est Alsace;261339003.0;2019-03-03;0.0;0.0;162.0
Gare Paris Est Alsace;261339003.0;2019-03-05;3.0;0.0;417.0
Gare Paris Est Alsace;261339003.0;2019-03-10;4.0;0.0;521.0
Gare Paris Est Alsace;261339003.0;2019-03-11;15.0;11.0;930.0
Gare Paris Est Alsace;261339003.0;2019-03-15;41.0;8.0;861.0
Gare Paris Est Alsace;261339003.0;2019-03-20;87.0;56.0;854.0
Gare Paris Est Alsace;261339003.0;2019-03-22;62.0;0.0;1191.0
Gare Paris Est Alsace;261339003.0;2019-04-14;8.0;0.0;849.0
Gare Paris Est Alsace;261339003.0;2019-04-20;62.0;3.0;586.0
Gare Paris Est Alsace;261339003.0;2019-04-21;32.0;8.0;626.0
Gare Paris Est Alsace;261339003.0;2019-05-01;40.0;0.0;643.0
Gare Paris Est Alsace;261339003.0;2019-05-17;101.0;74.0;1253.0
Gare Paris Est Alsace;261339003.0;2019-05-22;127.0;50.0;999.0
Gare Paris Est Alsace;261339003.0;2019-05-25;102.0;45.0;813.0
Gare Paris Est Alsace;261339003.0;2019-05-29;188.0;32.0;1092.0
Gare Paris Est Alsace;261339003.0;2019-05-30;80.0;10.0;726.0
Gare Paris Est Alsace;261339003.0;2019-06-10;111.0;27.0;927.0
Gare Paris Est Alsace;261339003.0;2019-06-27;126.0;22.0;504.0
Gare Paris Est Alsace;261339003.0;2019-07-08;76.0;0.0;259.0
Gare Paris Est Alsace;261339003.0;2019-07-14;36.0;2.0;679.0
Gare Paris Est Alsace;261339003.0;2019-07-25;92.0;53.0;990.0
Gare Paris Est Alsace;261339003.0;2019-08-04;53.0;3.0;697.0
Gare Paris Est Alsace;261339003.0;2019-08-05;16.0;1.0;597.0
Gare Paris Est Alsace;261339003.0;2019-08-10;87.0;35.0;844.0
Gare Paris Est Alsace;261339003.0;2019-08-11;34.0;0.0;787.0
Gare Paris Est Alsace;261339003.0;2019-08-12;90.0;51.0;913.0
Gare Paris Est Alsace;261339003.0;2019-08-20;0.0;0.0;937.0
Gare Paris Est Alsace;261339003.0;2019-08-26;3.0;0.0;1033.0
Gare Paris Est Alsace;261339003.0;2019-09-08;1.0;0.0;824.0
Gare Paris Est Alsace;261339003.0;2019-09-18;110.0;10.0;1032.0
Gare Paris Est Alsace;261339003.0;2019-09-19;65.0;0.0;962.0
Gare Paris Est Alsace;261339003.0;2019-09-25;186.0;26.0;1008.0
Gare Paris Est Alsace;261339003.0;2019-09-27;26.0;1.0;1174.0
Gare Paris Est Alsace;261339003.0;2019-10-02;134.0;51.0;888.0
Gare Paris Est Alsace;261339003.0;2019-10-06;23.0;0.0;687.0
Gare Paris Est Alsace;261339003.0;2019-10-07;1.0;0.0;969.0
Gare Paris Est Alsace;261339003.0;2019-10-10;71.0;0.0;1043.0
Gare Paris Est Alsace;261339003.0;2019-10-19;79.0;25.0;721.0
Gare Paris Est Alsace;261339003.0;2019-10-20;10.0;2.0;803.0
Gare Paris Est Alsace;261339003.0;2019-10-21;117.0;3.0;967.0
Gare Paris Est Alsace;261339003.0;2019-11-11;51.0;0.0;650.0
Gare Paris Est Alsace;261339003.0;2019-11-22;100.0;0.0;907.0
Gare Paris Est Alsace;261339003.0;2019-11-23;80.0;6.0;632.0
Gare Paris Est Alsace;261339003.0;2019-11-30;24.0;0.0;789.0
Gare Paris Est Alsace;261339003.0;2020-01-10;21.0;0.0;759.0
Gare Paris Est Alsace;261339003.0;2020-01-13;1.0;0.0;756.0
Gare Paris Est Alsace;261339003.0;2020-01-22;31.0;0.0;730.0
Gare Paris Est Alsace;261339003.0;2020-01-29;44.0;1.0;755.0
Gare Paris Est Alsace;261339003.0;2020-02-01;45.0;18.0;587.0
Gare Paris Est Alsace;261339003.0;2020-02-05;133.0;47.0;701.0
Gare Paris Est Alsace;261339003.0;2020-02-09;1.0;0.0;721.0
Gare Paris Est Alsace;261339003.0;2020-02-11;65.0;0.0;722.0
Gare Paris Est Alsace;261339003.0;2020-02-16;36.0;15.0;625.0
Gare Paris Est Alsace;261339003.0;2020-02-17;43.0;0.0;857.0
Gare Paris Est Alsace;261339003.0;2020-02-21;29.0;0.0;709.0
Gare Paris Est Alsace;261339003.0;2020-02-23;1.0;1.0;638.0
Gare Paris Est Alsace;261339003.0;2020-03-02;42.0;1.0;664.0
Gare Paris Est Alsace;261339003.0;2020-03-04;20.0;0.0;614.0
Gare Paris Est Alsace;261339003.0;2020-03-07;0.0;0.0;574.0
Gare Paris Est Alsace;261339003.0;2020-03-08;0.0;0.0;611.0
Gare Paris Est Alsace;261339003.0;2020-03-10;14.0;0.0;760.0
Gare Paris Est Alsace;261339003.0;2020-05-19;0.0;0.0;156.0
Gare Paris Est Alsace;261339003.0;2020-05-24;0.0;0.0;96.0
Gare Paris Est Alsace;261339003.0;2020-05-25;0.0;0.0;185.0
Gare Paris Est Alsace;261339003.0;2020-05-26;0.0;0.0;103.0
Gare Paris Est Alsace;261339003.0;2020-06-09;0.0;0.0;448.0
Gare Paris Est Alsace;261339003.0;2020-06-17;1.0;0.0;543.0
Gare Paris Est Alsace;261339003.0;2020-06-18;0.0;0.0;554.0
Gare Paris Est Alsace;261339003.0;2020-06-28;2.0;0.0;473.0
Gare Paris Est Alsace;261339003.0;2020-07-02;0.0;0.0;602.0
Gare Paris Est Alsace;261339003.0;2020-07-03;1.0;0.0;536.0
Gare Paris Est Alsace;261339003.0;2020-07-08;16.0;0.0;504.0
Gare Paris Est Alsace;261339003.0;2020-07-10;0.0;0.0;687.0
Gare Paris Est Alsace;261339003.0;2020-07-12;0.0;0.0;505.0
Gare Paris Est Alsace;261339003.0;2020-07-13;18.0;0.0;567.0
Gare Paris Est Alsace;261339003.0;2020-07-17;21.0;0.0;613.0
Gare Paris Est Alsace;261339003.0;2020-07-21;8.0;2.0;628.0
Gare Paris Est Alsace;261339003.0;2020-07-22;3.0;0.0;544.0
Gare Paris Est Alsace;261339003.0;2020-07-26;0.0;0.0;417.0
Gare Paris Est Alsace;261339003.0;2020-08-01;14.0;0.0;367.0
Gare Paris Est Alsace;261339003.0;2020-08-07;51.0;2.0;489.0
Gare Paris Est Alsace;261339003.0;2020-08-12;61.0;1.0;488.0
Gare Paris Est Alsace;261339003.0;2020-08-25;14.0;0.0;617.0
Gare Paris Est Alsace;261339003.0;2020-09-01;16.0;0.0;531.0
Gare Paris Est Alsace;261339003.0;2020-09-03;8.0;0.0;558.0
Gare Paris Est Alsace;261339003.0;2020-09-06;8.0;0.0;524.0
Gare Paris Est Alsace;261339003.0;2020-09-12;4.0;0.0;520.0
Gare Paris Est Alsace;261339003.0;2020-09-15;0.0;0.0;600.0
Gare Paris Est Alsace;261339003.0;2020-09-20;0.0;0.0;574.0
Gare Paris Est Alsace;261339003.0;2020-09-22;20.0;0.0;598.0
Gare Paris Est Alsace;261339003.0;2020-09-24;8.0;0.0;544.0
Gare Paris Est Alsace;261339003.0;2020-09-27;0.0;0.0;578.0
Gare Paris Est Alsace;261339003.0;2020-09-29;3.0;0.0;567.0
Gare Paris Est Alsace;261339003.0;2020-09-30;1.0;0.0;531.0
Gare Paris Est Alsace;261339003.0;2020-10-05;0.0;0.0;589.0
Gare Paris Est Alsace;261339003.0;2020-10-26;0.0;0.0;585.0
Gare Paris Est Alsace;261339003.0;2020-10-27;0.0;0.0;450.0
Gare Paris Est Alsace;261339003.0;2020-11-05;0.0;0.0;294.0
Gare Paris Est Alsace;261339003.0;2020-11-29;1.0;0.0;268.0
Gare Paris Est Alsace;261339003.0;2020-12-11;0.0;0.0;443.0
Gare Paris Est Alsace;261339003.0;2020-12-22;0.0;0.0;511.0
Gare Paris Est Alsace;261339003.0;2020-12-30;0.0;0.0;449.0
Gare Paris Est Alsace;261339003.0;2020-12-31;2.0;0.0;429.0
Gare Paris Est Alsace;261339003.0;2021-01-04;0.0;0.0;449.0
Gare Paris Est Alsace;261339003.0;2021-01-08;0.0;0.0;477.0
Gare Paris Est Alsace;261339003.0;2021-01-10;0.0;0.0;315.0
Gare Paris Est Alsace;261339003.0;2021-01-11;0.0;0.0;475.0
Gare Paris Est Alsace;261339003.0;2021-01-26;0.0;0.0;387.0
Gare Paris Est Alsace;261339003.0;2021-01-27;0.0;0.0;443.0
Gare Paris Est Alsace;261339003.0;2021-02-07;0.0;0.0;294.0
Gare Paris Est Alsace;261339003.0;2021-02-20;0.0;0.0;286.0
Gare Paris Est Alsace;261339003.0;2021-02-27;5.0;0.0;342.0
Gare Paris Est Alsace;261339003.0;2021-02-28;0.0;0.0;284.0
Gare Paris Est Alsace;261339003.0;2021-03-08;0.0;0.0;377.0
Gare Paris Est Alsace;261339003.0;2021-03-10;4.0;0.0;387.0
Gare Paris Est Alsace;261339003.0;2021-03-11;4.0;0.0;378.0
Gare Paris Est Alsace;261339003.0;2021-03-22;3.0;0.0;309.0
Gare Paris Est Alsace;261339003.0;2021-03-24;0.0;0.0;343.0
Gare Paris Est Alsace;261339003.0;2021-03-31;0.0;0.0;331.0
Gare Paris Est Alsace;261339003.0;2021-04-01;10.0;0.0;374.0
Gare Paris Est Alsace;261339003.0;2021-04-09;0.0;0.0;255.0
Gare Paris Est Alsace;261339003.0;2021-04-12;2.0;0.0;262.0
Gare Paris Est Alsace;261339003.0;2021-04-17;5.0;0.0;187.0
Gare Paris Est Alsace;261339003.0;2021-04-19;0.0;0.0;239.0
Gare Paris Est Alsace;261339003.0;2021-04-22;0.0;0.0;253.0
Gare Paris Est Alsace;261339003.0;2021-04-24;20.0;0.0;165.0
Gare Paris Est Alsace;261339003.0;2021-04-25;1.0;0.0;151.0
NEC Paris Gare du Nord;261813021.0;2019-01-02;59.0;0.0;1184.0
NEC Paris Gare du Nord;261813021.0;2019-01-03;60.0;9.0;1262.0
NEC Paris Gare du Nord;261813021.0;2019-01-04;30.0;0.0;1232.0
NEC Paris Gare du Nord;261813021.0;2019-01-06;5.0;0.0;949.0
NEC Paris Gare du Nord;261813021.0;2019-02-05;34.0;0.0;899.0
NEC Paris Gare du Nord;261813021.0;2019-02-07;49.0;0.0;1329.0
NEC Paris Gare du Nord;261813021.0;2019-02-11;4.0;0.0;1277.0
NEC Paris Gare du Nord;261813021.0;2019-02-12;18.0;2.0;1089.0
NEC Paris Gare du Nord;261813021.0;2019-02-19;29.0;0.0;1220.0
NEC Paris Gare du Nord;261813021.0;2019-02-27;7.0;0.0;1323.0
NEC Paris Gare du Nord;261813021.0;2019-02-28;11.0;0.0;1219.0
NEC Paris Gare du Nord;261813021.0;2019-03-01;5.0;0.0;1300.0
NEC Paris Gare du Nord;261813021.0;2019-03-07;35.0;0.0;1094.0
NEC Paris Gare du Nord;261813021.0;2019-03-08;9.0;0.0;1228.0
NEC Paris Gare du Nord;261813021.0;2019-03-11;19.0;0.0;1279.0
NEC Paris Gare du Nord;261813021.0;2019-03-14;22.0;0.0;1120.0
NEC Paris Gare du Nord;261813021.0;2019-03-16;41.0;0.0;1064.0
NEC Paris Gare du Nord;261813021.0;2019-03-20;59.0;0.0;1035.0
NEC Paris Gare du Nord;261813021.0;2019-04-04;95.0;0.0;956.0
NEC Paris Gare du Nord;261813021.0;2019-04-17;66.0;8.0;978.0
NEC Paris Gare du Nord;261813021.0;2019-04-25;145.0;33.0;893.0
NEC Paris Gare du Nord;261813021.0;2019-04-26;41.0;1.0;864.0
NEC Paris Gare du Nord;261813021.0;2019-05-01;43.0;8.0;794.0
NEC Paris Gare du Nord;261813021.0;2019-05-02;78.0;6.0;1045.0
NEC Paris Gare du Nord;261813021.0;2019-05-08;64.0;8.0;645.0
NEC Paris Gare du Nord;261813021.0;2019-05-18;60.0;1.0;856.0
NEC Paris Gare du Nord;261813021.0;2019-06-03;68.0;0.0;1125.0
NEC Paris Gare du Nord;261813021.0;2019-06-11;183.0;39.0;1042.0
NEC Paris Gare du Nord;261813021.0;2019-06-20;180.0;53.0;833.0
NEC Paris Gare du Nord;261813021.0;2019-06-22;174.0;28.0;873.0
NEC Paris Gare du Nord;261813021.0;2019-06-26;109.0;28.0;714.0
NEC Paris Gare du Nord;261813021.0;2019-06-29;105.0;17.0;784.0
NEC Paris Gare du Nord;261813021.0;2019-07-02;133.0;4.0;832.0
NEC Paris Gare du Nord;261813021.0;2019-07-21;29.0;0.0;785.0
NEC Paris Gare du Nord;261813021.0;2019-07-26;72.0;14.0;807.0
NEC Paris Gare du Nord;261813021.0;2019-07-31;103.0;1.0;846.0
NEC Paris Gare du Nord;261813021.0;2019-08-06;117.0;15.0;787.0
NEC Paris Gare du Nord;261813021.0;2019-08-08;132.0;0.0;712.0
NEC Paris Gare du Nord;261813021.0;2019-08-11;78.0;0.0;639.0
NEC Paris Gare du Nord;261813021.0;2019-08-13;93.0;9.0;784.0
NEC Paris Gare du Nord;261813021.0;2019-08-17;21.0;0.0;905.0
NEC Paris Gare du Nord;261813021.0;2019-08-22;7.0;0.0;992.0
NEC Paris Gare du Nord;261813021.0;2019-08-30;7.0;0.0;1033.0
NEC Paris Gare du Nord;261813021.0;2019-09-09;19.0;0.0;1122.0
NEC Paris Gare du Nord;261813021.0;2019-09-10;37.0;0.0;1076.0
NEC Paris Gare du Nord;261813021.0;2019-09-17;4.0;0.0;1134.0
NEC Paris Gare du Nord;261813021.0;2019-09-23;61.0;0.0;1055.0
NEC Paris Gare du Nord;261813021.0;2019-09-25;86.0;0.0;942.0
NEC Paris Gare du Nord;261813021.0;2019-10-05;31.0;3.0;858.0
NEC Paris Gare du Nord;261813021.0;2019-10-13;12.0;0.0;927.0
NEC Paris Gare du Nord;261813021.0;2019-10-16;61.0;0.0;1060.0
NEC Paris Gare du Nord;261813021.0;2019-10-17;113.0;19.0;981.0
NEC Paris Gare du Nord;261813021.0;2019-10-21;115.0;2.0;956.0
NEC Paris Gare du Nord;261813021.0;2019-10-23;32.0;0.0;1039.0
NEC Paris Gare du Nord;261813021.0;2019-10-24;21.0;0.0;953.0
NEC Paris Gare du Nord;261813021.0;2019-11-01;23.0;0.0;790.0
NEC Paris Gare du Nord;261813021.0;2019-11-04;71.0;4.0;887.0
NEC Paris Gare du Nord;261813021.0;2019-11-06;17.0;2.0;1012.0
NEC Paris Gare du Nord;261813021.0;2019-11-13;2.0;2.0;6.0
NEC Paris Gare du Nord;261813021.0;2019-11-27;26.0;4.0;844.0
NEC Paris Gare du Nord;261813021.0;2019-12-09;0.0;0.0;604.0
NEC Paris Gare du Nord;261813021.0;2019-12-16;23.0;0.0;748.0
NEC Paris Gare du Nord;261813021.0;2019-12-18;65.0;6.0;171.0
NEC Paris Gare du Nord;261813021.0;2019-12-19;28.0;0.0;578.0
NEC Paris Gare du Nord;261813021.0;2019-12-25;0.0;0.0;501.0
NEC Paris Gare du Nord;261813021.0;2019-12-26;0.0;0.0;641.0
NEC Paris Gare du Nord;261813021.0;2019-12-28;102.0;0.0;484.0
NEC Paris Gare du Nord;261813021.0;2020-01-05;0.0;0.0;494.0
NEC Paris Gare du Nord;261813021.0;2020-01-06;0.0;0.0;881.0
NEC Paris Gare du Nord;261813021.0;2020-01-28;31.0;0.0;977.0
NEC Paris Gare du Nord;261813021.0;2020-01-29;0.0;0.0;979.0
NEC Paris Gare du Nord;261813021.0;2020-02-10;24.0;5.0;892.0
NEC Paris Gare du Nord;261813021.0;2020-02-12;25.0;0.0;957.0
NEC Paris Gare du Nord;261813021.0;2020-02-14;40.0;0.0;1002.0
NEC Paris Gare du Nord;261813021.0;2020-02-15;4.0;0.0;920.0
NEC Paris Gare du Nord;261813021.0;2020-02-16;2.0;0.0;811.0
NEC Paris Gare du Nord;261813021.0;2020-02-21;1.0;0.0;927.0
NEC Paris Gare du Nord;261813021.0;2020-02-24;10.0;0.0;1029.0
NEC Paris Gare du Nord;261813021.0;2020-02-26;20.0;0.0;966.0
NEC Paris Gare du Nord;261813021.0;2020-03-03;0.0;0.0;838.0
NEC Paris Gare du Nord;261813021.0;2020-03-04;4.0;0.0;956.0
NEC Paris Gare du Nord;261813021.0;2020-03-16;0.0;0.0;494.0
NEC Paris Gare du Nord;261813021.0;2020-05-15;0.0;0.0;293.0
NEC Paris Gare du Nord;261813021.0;2020-05-23;0.0;0.0;293.0
NEC Paris Gare du Nord;261813021.0;2020-05-24;0.0;0.0;211.0
NEC Paris Gare du Nord;261813021.0;2020-05-26;0.0;0.0;379.0
NEC Paris Gare du Nord;261813021.0;2020-06-11;0.0;0.0;564.0
NEC Paris Gare du Nord;261813021.0;2020-06-15;5.0;0.0;415.0
NEC Paris Gare du Nord;261813021.0;2020-06-17;3.0;0.0;489.0
NEC Paris Gare du Nord;261813021.0;2020-06-20;6.0;0.0;429.0
NEC Paris Gare du Nord;261813021.0;2020-06-27;0.0;0.0;449.0
NEC Paris Gare du Nord;261813021.0;2020-06-29;0.0;0.0;438.0
NEC Paris Gare du Nord;261813021.0;2020-07-01;1.0;0.0;459.0
NEC Paris Gare du Nord;261813021.0;2020-07-02;0.0;0.0;420.0
NEC Paris Gare du Nord;261813021.0;2020-07-09;0.0;0.0;352.0
NEC Paris Gare du Nord;261813021.0;2020-07-12;0.0;0.0;476.0
NEC Paris Gare du Nord;261813021.0;2020-07-16;2.0;0.0;403.0
NEC Paris Gare du Nord;261813021.0;2020-07-21;0.0;0.0;403.0
NEC Paris Gare du Nord;261813021.0;2020-07-22;1.0;0.0;469.0
NEC Paris Gare du Nord;261813021.0;2020-08-01;0.0;0.0;447.0
NEC Paris Gare du Nord;261813021.0;2020-08-29;0.0;0.0;598.0
NEC Paris Gare du Nord;261813021.0;2020-08-31;0.0;0.0;654.0
NEC Paris Gare du Nord;261813021.0;2020-09-02;0.0;0.0;621.0
NEC Paris Gare du Nord;261813021.0;2020-09-05;0.0;0.0;695.0
NEC Paris Gare du Nord;261813021.0;2020-09-06;0.0;0.0;582.0
NEC Paris Gare du Nord;261813021.0;2020-09-09;0.0;0.0;601.0
NEC Paris Gare du Nord;261813021.0;2020-09-12;0.0;0.0;583.0
NEC Paris Gare du Nord;261813021.0;2020-09-19;0.0;0.0;530.0
NEC Paris Gare du Nord;261813021.0;2020-10-04;0.0;0.0;533.0
NEC Paris Gare du Nord;261813021.0;2020-10-06;0.0;0.0;601.0
NEC Paris Gare du Nord;261813021.0;2020-10-12;0.0;0.0;512.0
NEC Paris Gare du Nord;261813021.0;2020-10-19;0.0;0.0;529.0
NEC Paris Gare du Nord;261813021.0;2020-10-20;0.0;0.0;547.0
NEC Paris Gare du Nord;261813021.0;2020-11-02;0.0;0.0;470.0
NEC Paris Gare du Nord;261813021.0;2020-11-06;0.0;0.0;325.0
NEC Paris Gare du Nord;261813021.0;2020-11-08;0.0;0.0;253.0
NEC Paris Gare du Nord;261813021.0;2020-11-12;0.0;0.0;346.0
NEC Paris Gare du Nord;261813021.0;2020-11-13;0.0;0.0;388.0
NEC Paris Gare du Nord;261813021.0;2020-11-15;0.0;0.0;245.0
NEC Paris Gare du Nord;261813021.0;2020-11-26;0.0;0.0;392.0
NEC Paris Gare du Nord;261813021.0;2020-11-29;0.0;0.0;310.0
NEC Paris Gare du Nord;261813021.0;2020-11-30;0.0;0.0;517.0
NEC Paris Gare du Nord;261813021.0;2020-12-11;5.0;0.0;481.0
NEC Paris Gare du Nord;261813021.0;2020-12-14;0.0;0.0;621.0
NEC Paris Gare du Nord;261813021.0;2020-12-17;0.0;0.0;479.0
NEC Paris Gare du Nord;261813021.0;2020-12-19;0.0;0.0;492.0
NEC Paris Gare du Nord;261813021.0;2020-12-23;0.0;0.0;356.0
NEC Paris Gare du Nord;261813021.0;2020-12-24;0.0;0.0;546.0
NEC Paris Gare du Nord;261813021.0;2020-12-26;0.0;0.0;343.0
NEC Paris Gare du Nord;261813021.0;2020-12-29;0.0;0.0;556.0
NEC Paris Gare du Nord;261813021.0;2020-12-30;0.0;0.0;489.0
NEC Paris Gare du Nord;261813021.0;2020-12-31;0.0;0.0;580.0
NEC Paris Gare du Nord;261813021.0;2021-01-12;0.0;0.0;549.0
NEC Paris Gare du Nord;261813021.0;2021-01-13;0.0;0.0;462.0
NEC Paris Gare du Nord;261813021.0;2021-01-25;0.0;0.0;543.0
NEC Paris Gare du Nord;261813021.0;2021-01-31;0.0;0.0;397.0
NEC Paris Gare du Nord;261813021.0;2021-02-02;0.0;0.0;441.0
NEC Paris Gare du Nord;261813021.0;2021-02-03;0.0;0.0;151.0
NEC Paris Gare du Nord;261813021.0;2021-02-06;0.0;0.0;401.0
NEC Paris Gare du Nord;261813021.0;2021-02-07;0.0;0.0;408.0
NEC Paris Gare du Nord;261813021.0;2021-02-08;0.0;0.0;359.0
